0.9112 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.0948 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020E19FD2748>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020E19D53E10>, multiSample=False, name='window1', numSamples=2, pos=[192.0, 108.0], screen=0, size=array([1536,  864]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.0950 	EXP 	window1: mouseVisible = True
6.0950 	EXP 	window1: recordFrameIntervals = False
6.2603 	EXP 	window1: recordFrameIntervals = True
6.4434 	EXP 	window1: recordFrameIntervals = False
6.5693 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.5722 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Loading...', units='norm', win=Window(...), wrapWidth=1)
6.5739 	EXP 	Created leftImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='leftImagePortrait', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.99, 0.99]), texRes=128, units='norm', win=Window(...))
6.5751 	EXP 	Created rightImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='rightImagePortrait', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.99, 0.99]), texRes=128, units='norm', win=Window(...))
6.5774 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please record your answer. ', units='norm', win=Window(...), wrapWidth=1)
6.6132 	EXP 	text: autoDraw = True
7.1035 	EXP 	Imported imageConds3.xlsx as conditions, 2 conditions, 3 params
7.1037 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
7.1039 	EXP 	New trial (rep=0, index=0): OrderedDict([('imageSetLvl', 1), ('imageSetName', 'barber'), ('refSetNumber', 7)])
7.1073 	DATA 	Keypress: space
7.1101 	EXP 	text: autoDraw = False
7.1101 	EXP 	text_3: autoDraw = True
9.0913 	EXP 	Created sequence: random, trialTypes=1, nReps=18, seed=None
9.0915 	EXP 	New trial (rep=0, index=0): None
9.3343 	EXP 	window1: recordFrameIntervals = False
9.3398 	EXP 	text_3: autoDraw = False
9.3398 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
9.3398 	EXP 	rightImagePortrait: image = 'stimuli/1/2/21_barber.png'
9.3399 	EXP 	window1: recordFrameIntervals = False
9.8492 	EXP 	leftImagePortrait: autoDraw = True
9.8492 	EXP 	rightImagePortrait: autoDraw = True
10.2254 	DATA 	Keypress: right
14.8363 	EXP 	text_2: autoDraw = True
14.8528 	EXP 	leftImagePortrait: autoDraw = False
14.8528 	EXP 	rightImagePortrait: autoDraw = False
15.2901 	DATA 	Keypress: right
15.3083 	EXP 	New trial (rep=1, index=0): None
15.3895 	EXP 	window1: recordFrameIntervals = False
15.3948 	EXP 	leftImagePortrait: autoDraw = False
15.3948 	EXP 	rightImagePortrait: autoDraw = False
15.3948 	EXP 	text_2: autoDraw = False
15.3948 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
15.3948 	EXP 	rightImagePortrait: image = 'stimuli/1/2/18_barber.png'
15.3949 	EXP 	window1: recordFrameIntervals = False
15.8863 	EXP 	leftImagePortrait: autoDraw = True
15.8863 	EXP 	rightImagePortrait: autoDraw = True
20.8817 	EXP 	text_2: autoDraw = True
20.8987 	EXP 	leftImagePortrait: autoDraw = False
20.8987 	EXP 	rightImagePortrait: autoDraw = False
21.3356 	EXP 	New trial (rep=2, index=0): None
21.4180 	EXP 	window1: recordFrameIntervals = False
21.4197 	DATA 	Keypress: left
21.4232 	EXP 	leftImagePortrait: autoDraw = False
21.4232 	EXP 	rightImagePortrait: autoDraw = False
21.4232 	EXP 	text_2: autoDraw = False
21.4232 	EXP 	leftImagePortrait: image = 'stimuli/1/1/7_barber.png'
21.4232 	EXP 	rightImagePortrait: image = 'stimuli/1/1/21_barber.png'
21.4233 	EXP 	window1: recordFrameIntervals = False
21.9158 	EXP 	leftImagePortrait: autoDraw = True
