0.9222 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.4012 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0., 0., 0.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DD0F932748>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001DD0F6B3E10>, multiSample=False, name='window1', numSamples=2, pos=[192.0, 108.0], screen=0, size=array([1536,  864]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.4016 	EXP 	window1: mouseVisible = True
5.4016 	EXP 	window1: recordFrameIntervals = False
5.5640 	EXP 	window1: recordFrameIntervals = True
5.7479 	EXP 	window1: recordFrameIntervals = False
5.8688 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.8715 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Loading...', units='norm', win=Window(...), wrapWidth=1)
5.8729 	EXP 	Created leftImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='leftImagePortrait', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.99, 0.99]), texRes=128, units='norm', win=Window(...))
5.8741 	EXP 	Created rightImagePortrait = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='rightImagePortrait', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.99, 0.99]), texRes=128, units='norm', win=Window(...))
5.8762 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Please record your answer. ', units='norm', win=Window(...), wrapWidth=1)
5.9066 	EXP 	text: autoDraw = True
6.5067 	EXP 	Imported imageConds3.xlsx as conditions, 2 conditions, 3 params
6.5069 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
6.5071 	EXP 	New trial (rep=0, index=0): OrderedDict([('imageSetLvl', 1), ('imageSetName', 'barber'), ('refSetNumber', 7)])
6.5104 	DATA 	Keypress: space
6.5132 	EXP 	text: autoDraw = False
6.5132 	EXP 	text_3: autoDraw = True
8.4960 	EXP 	Created sequence: random, trialTypes=1, nReps=18, seed=None
8.4961 	EXP 	New trial (rep=0, index=0): None
8.7321 	EXP 	window1: recordFrameIntervals = False
8.7375 	EXP 	text_3: autoDraw = False
8.7375 	EXP 	leftImagePortrait: image = 'stimuli/1/3/21_barber.png'
8.7375 	EXP 	rightImagePortrait: image = 'stimuli/1/3/7_barber.png'
8.7377 	EXP 	window1: recordFrameIntervals = False
9.2503 	EXP 	leftImagePortrait: autoDraw = True
9.2503 	EXP 	rightImagePortrait: autoDraw = True
14.2242 	EXP 	text_2: autoDraw = True
14.2572 	EXP 	leftImagePortrait: autoDraw = False
14.2572 	EXP 	rightImagePortrait: autoDraw = False
14.5622 	DATA 	Keypress: right
14.5795 	EXP 	New trial (rep=1, index=0): None
14.6718 	EXP 	window1: recordFrameIntervals = False
14.6776 	EXP 	leftImagePortrait: autoDraw = False
14.6776 	EXP 	rightImagePortrait: autoDraw = False
14.6776 	EXP 	text_2: autoDraw = False
14.6776 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
14.6776 	EXP 	rightImagePortrait: image = 'stimuli/1/2/21_barber.png'
14.6777 	EXP 	window1: recordFrameIntervals = False
15.1732 	EXP 	leftImagePortrait: autoDraw = True
15.1732 	EXP 	rightImagePortrait: autoDraw = True
20.1708 	EXP 	text_2: autoDraw = True
20.1863 	EXP 	leftImagePortrait: autoDraw = False
20.1863 	EXP 	rightImagePortrait: autoDraw = False
20.5406 	EXP 	New trial (rep=2, index=0): None
20.6180 	EXP 	window1: recordFrameIntervals = False
20.6200 	DATA 	Keypress: right
20.6235 	EXP 	leftImagePortrait: autoDraw = False
20.6235 	EXP 	rightImagePortrait: autoDraw = False
20.6235 	EXP 	text_2: autoDraw = False
20.6235 	EXP 	leftImagePortrait: image = 'stimuli/1/3/7_barber.png'
20.6235 	EXP 	rightImagePortrait: image = 'stimuli/1/3/21_barber.png'
20.6236 	EXP 	window1: recordFrameIntervals = False
21.1186 	EXP 	leftImagePortrait: autoDraw = True
21.1186 	EXP 	rightImagePortrait: autoDraw = True
26.1309 	EXP 	leftImagePortrait: autoDraw = False
26.1309 	EXP 	rightImagePortrait: autoDraw = False
26.1309 	EXP 	text_2: autoDraw = True
26.6858 	EXP 	New trial (rep=3, index=0): None
26.7603 	EXP 	window1: recordFrameIntervals = False
26.7616 	DATA 	Keypress: left
26.7651 	EXP 	leftImagePortrait: autoDraw = False
26.7651 	EXP 	rightImagePortrait: autoDraw = False
26.7651 	EXP 	text_2: autoDraw = False
26.7651 	EXP 	leftImagePortrait: image = 'stimuli/1/2/7_barber.png'
26.7651 	EXP 	rightImagePortrait: image = 'stimuli/1/2/18_barber.png'
26.7653 	EXP 	window1: recordFrameIntervals = False
27.2640 	EXP 	leftImagePortrait: autoDraw = True
27.2640 	EXP 	rightImagePortrait: autoDraw = True
32.2594 	EXP 	text_2: autoDraw = True
32.2758 	EXP 	leftImagePortrait: autoDraw = False
32.2758 	EXP 	rightImagePortrait: autoDraw = False
32.5657 	DATA 	Keypress: right
32.5807 	EXP 	New trial (rep=4, index=0): None
32.6525 	EXP 	window1: recordFrameIntervals = False
32.6584 	EXP 	leftImagePortrait: autoDraw = False
32.6584 	EXP 	rightImagePortrait: autoDraw = False
